Userid,Marital status,Application mode,Application order,Course,Morning shift participation,Previous qualification,Previous qualification score,Nationality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Entry score,Displaced,Special needs,Debtor,Regularized Fees,Gender_Male,External Funding,Age at enrollment,International,N units credited 1st period,N units taken 1st period,N scored units 1st period,N units approved 1st period,Average grade 1st period,N unscored units 1st period,N units credited 2nd period,N units taken 2nd period,N scored units 2nd period,N units approved 2nd period,Average grade 2nd period,N unscored units 2nd period,Success,Social Popularity,Registered,Observations
1684,single,1.0,1.0,Advertising and Marketing Management,1.0,12th grade,124.0,Portuguese,Bachelor degree,Bachelor degree,Superior-level Professional,Superior-level Professional,124.7,1.0,0.0,0.0,1.0,1.0,0.0,21.0,0.0,0.0,5.0,7.0,3.0,11.0,0.0,0.0,5.0,5.0,4.0,12.75,0.0,Gave up,13,Yes,
3276,facto union,,1.0,Management,1.0,Bachelor degree,110.0,Portuguese,4th grade,4th grade,Unskilled Worker,Unskilled Worker,110.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,0.0,10.0,15.0,15.0,13.0,10.923076923076923,0.0,5.0,10.0,10.0,7.0,11.142857142857142,0.0,Succeeded,44,Yes,
1990,single,1.0,5.0,Advertising and Marketing Management,1.0,12th grade,120.0,Portuguese,Master degree,12th grade,Administrative Staff,Armed Forces,112.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,10.0,4.0,11.25,0.0,0.0,6.0,11.0,5.0,12.2,0.0,Holding on,86,Yes,
1830,single,1.0,1.0,Management,1.0,12th grade,128.0,Portuguese,6th grade,4th grade,Private Security,Engineer,122.1,0.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,5.0,11.0,4.0,11.571428571428571,0.0,0.0,5.0,9.0,5.0,12.0,0.0,Holding on,66,Yes,
928,married,0.0,1.0,Social Service (evening attendance),0.0,12th grade,133.1,Portuguese,4th grade,4th grade,Engineer,Assembly Worker,100.0,0.0,0.0,1.0,1.0,0.0,0.0,37.0,0.0,3.0,8.0,12.0,7.0,11.375,0.0,2.0,7.0,10.0,6.0,12.166666666666666,0.0,Holding on,82,Yes,
2520,single,1.0,3.0,Journalism and Communication,1.0,12th grade,133.1,Portuguese,6th grade,6th grade,Private Security,Private Security,131.3,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,6.0,7.0,6.0,12.285714285714286,0.0,0.0,6.0,6.0,6.0,13.5,0.0,Succeeded,20,Yes,
930,single,1.0,1.0,Social Service,1.0,12th grade,133.1,Portuguese,9th grade,4th grade,Student,Student,137.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,10.0,,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,Gave up,2,Yes,
3958,single,2.0,1.0,Veterinary Nursing,1.0,12th grade,140.0,Portuguese,4th grade,6th grade,Engineer,Unskilled Worker,129.9,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,5.0,11.0,4.0,13.6,2.0,0.0,5.0,9.0,4.0,12.2,0.0,Succeeded,49,Yes,
708,married,0.0,1.0,Agronomy,,12th grade,150.0,Portuguese,4th grade,4th grade,Unskilled Worker,Engineer,140.0,0.0,0.0,0.0,1.0,1.0,0.0,60.0,0.0,17.0,18.0,18.0,18.0,14.11111111111111,0.0,11.0,13.0,13.0,13.0,14.23076923076923,0.0,Succeeded,98,Yes,
220,single,2.0,1.0,Veterinary Nursing,1.0,12th grade,121.0,Portuguese,9th grade,4th grade,Politician/CEO,Superior-level Professional,131.5,0.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,5.0,10.0,0.0,0.0,1.0,0.0,5.0,9.0,2.0,13.5,0.0,Gave up,36,Yes,
1097,single,2.0,1.0,Advertising and Marketing Management,1.0,Bachelor degree,110.0,Portuguese,11th grade,Bachelor degree,Private Security,Assembly Worker,106.5,1.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,,6.0,0.0,0.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,Gave up,54,Yes,
3766,single,1.0,1.0,Nursing,1.0,12th grade,141.0,Portuguese,4th grade,6th grade,Engineer,Engineer,125.6,1.0,0.0,0.0,1.0,0.0,1.0,22.0,0.0,0.0,7.0,9.0,6.0,13.081666666666669,0.0,0.0,8.0,12.0,6.0,13.15,0.0,Succeeded,59,Yes,
2836,married,0.0,1.0,Management,1.0,12th grade,130.0,Portuguese,9th grade,4th grade,Engineer,Armed Forces,138.0,0.0,0.0,0.0,1.0,0.0,0.0,34.0,0.0,12.0,15.0,17.0,12.0,11.916666666666666,0.0,11.0,13.0,13.0,11.0,13.181818181818182,0.0,Succeeded,75,Yes,
2753,married,0.0,1.0,Social Service (evening attendance),,9th grade,133.1,Portuguese,9th grade,4th grade,Engineer,Assembly Worker,149.5,0.0,0.0,0.0,1.0,1.0,0.0,48.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,Gave up,77,Yes,
1898,single,1.0,1.0,Journalism and Communication,1.0,12th grade,121.0,Portuguese,Bachelor degree,Bachelor degree,Scientist,Scientist,112.3,1.0,0.0,1.0,0.0,0.0,0.0,18.0,0.0,0.0,6.0,7.0,5.0,12.2,0.0,0.0,6.0,11.0,4.0,11.5,0.0,Gave up,39,Yes,
3595,single,1.0,1.0,Equinculture,1.0,12th grade,130.0,Portuguese,Bachelor degree,Bachelor degree,Unskilled Worker,Politician/CEO,117.6,0.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,5.0,14.0,2.0,11.5,2.0,0.0,5.0,8.0,5.0,11.4,3.0,Holding on,67,Yes,
377,single,3.0,4.0,Management,1.0,12th grade,130.0,Portuguese,4th grade,4th grade,Unskilled Worker,Unskilled Worker,119.9,1.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,,5.0,0.0,0.0,0.0,0.0,Gave up,80,Yes,
3361,single,2.0,4.0,Advertising and Marketing Management,1.0,12th grade,126.0,Portuguese,12th grade,12th grade,Administrative Staff,Engineer,115.2,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,,6.0,7.0,3.0,12.666666666666666,0.0,0.0,6.0,10.0,5.0,13.125,0.0,Gave up,96,Yes,
3037,single,1.0,2.0,Nursing,1.0,12th grade,135.0,Portuguese,Bachelor degree,Bachelor degree,Scientist,Scientist,123.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,Gave up,30,Yes,
2932,single,1.0,1.0,Equinculture,1.0,12th grade,132.0,Portuguese,Incomplete Bachelor's,Incomplete Bachelor's,Student,Administrative Staff,119.1,1.0,0.0,1.0,1.0,0.0,0.0,29.0,0.0,0.0,5.0,10.0,1.0,13.0,4.0,0.0,5.0,14.0,0.0,0.0,8.0,Gave up,76,Yes,
2550,single,2.0,2.0,Tourism,1.0,12th grade,113.0,Portuguese,12th grade,Bachelor degree,Private Security,Superior-level Professional,106.7,1.0,0.0,1.0,1.0,1.0,1.0,19.0,0.0,0.0,6.0,14.0,2.0,10.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,Gave up,48,Yes,
133,single,1.0,4.0,Management,1.0,12th grade,126.0,Portuguese,12th grade,9th grade,Administrative Staff,Assembly Worker,120.1,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,5.0,7.0,5.0,12.4,0.0,0.0,5.0,5.0,5.0,14.6,0.0,Succeeded,82,Yes,
3226,married,0.0,1.0,Nursing,1.0,12th grade,140.0,Portuguese,4th grade,4th grade,Unskilled Worker,Armed Forces,105.7,1.0,0.0,0.0,1.0,0.0,0.0,27.0,0.0,0.0,8.0,8.0,8.0,13.81375,0.0,0.0,8.0,8.0,8.0,13.81375,,Succeeded,70,Yes,
4344,single,2.0,2.0,Nursing,1.0,12th grade,140.0,Portuguese,12th grade,12th grade,Private Security,Armed Forces,128.5,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,7.0,9.0,5.0,14.06,0.0,0.0,7.0,9.0,6.0,12.571428571428571,0.0,Holding on,23,Yes,
3095,single,2.0,2.0,Tourism,1.0,12th grade,130.0,Portuguese,9th grade,9th grade,Engineer,Engineer,121.6,1.0,0.0,,1.0,0.0,1.0,18.0,0.0,0.0,6.0,9.0,1.0,10.0,1.0,0.0,6.0,6.0,0.0,0.0,0.0,Gave up,6,Yes,
2930,single,1.0,3.0,Nursing,1.0,12th grade,136.0,Portuguese,12th grade,12th grade,Administrative Staff,Administrative Staff,127.0,1.0,0.0,0.0,1.0,,0.0,19.0,0.0,0.0,8.0,10.0,1.0,13.67,7.0,0.0,8.0,10.0,1.0,13.67,7.0,Holding on,13,Yes,
2300,single,0.0,1.0,Tourism,1.0,12th grade - Technological specialization course,137.0,Portuguese,12th grade,12th grade,Private Security,Armed Forces,124.5,0.0,0.0,0.0,0.0,1.0,0.0,26.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,Gave up,68,Yes,
291,single,2.0,4.0,Veterinary Nursing,1.0,12th grade,123.0,Portuguese,9th grade,9th grade,Administrative Staff,Armed Forces,124.4,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,14.0,6.0,15.666666666666666,0.0,0.0,6.0,9.0,6.0,14.5,0.0,Succeeded,36,Yes,
2033,single,0.0,1.0,Veterinary Nursing,1.0,12th grade,133.1,Portuguese,9th grade,4th grade,Unskilled Worker,Engineer,130.0,1.0,0.0,0.0,1.0,0.0,0.0,26.0,0.0,0.0,6.0,17.0,6.0,12.666666666666666,0.0,0.0,6.0,21.0,4.0,12.25,0.0,Succeeded,22,Yes,
566,single,0.0,1.0,Advertising and Marketing Management,1.0,12th grade,133.1,Portuguese,9th grade,9th grade,Superior-level Professional,Unskilled Worker,118.0,0.0,0.0,0.0,1.0,1.0,0.0,27.0,0.0,0.0,6.0,7.0,6.0,14.0,0.0,0.0,6.0,7.0,6.0,14.714285714285714,0.0,Succeeded,46,Yes,
4135,single,1.0,1.0,Social Service,1.0,12th grade,142.0,Portuguese,,6th grade,Administrative Staff,Engineer,127.3,0.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,6.0,12.0,4.0,11.0,0.0,0.0,6.0,9.0,6.0,11.5,0.0,Succeeded,87,Yes,
2769,single,,1.0,Management,1.0,12th grade,124.0,Portuguese,6th grade,9th grade,Engineer,Armed Forces,126.8,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,5.0,8.0,5.0,12.333333333333334,0.0,0.0,5.0,7.0,5.0,12.2,0.0,Succeeded,66,Yes,
2649,single,0.0,1.0,Social Service (evening attendance),0.0,11th grade,133.1,Portuguese,4th grade,12th grade,Unskilled Worker,Armed Forces,112.5,0.0,0.0,0.0,1.0,1.0,0.0,50.0,0.0,6.0,13.0,13.0,6.0,11.333333333333334,0.0,2.0,11.0,11.0,2.0,13.5,0.0,Gave up,4,Yes,
2480,single,1.0,2.0,Management,1.0,12th grade,140.0,Portuguese,9th grade,9th grade,Unskilled Worker,Administrative Staff,127.8,1.0,0.0,0.0,1.0,1.0,0.0,23.0,0.0,0.0,5.0,7.0,3.0,10.666666666666666,1.0,0.0,5.0,7.0,3.0,11.333333333333334,0.0,Gave up,37,Yes,
2678,single,0.0,1.0,Management (evening attendance),0.0,12th grade,130.0,Portuguese,4th grade,4th grade,Unskilled Worker,Unskilled Worker,124.0,0.0,0.0,0.0,1.0,1.0,0.0,31.0,0.0,1.0,5.0,6.0,5.0,13.833333333333334,0.0,0.0,5.0,7.0,5.0,15.4,0.0,Succeeded,78,Yes,
1477,single,0.0,1.0,Management (evening attendance),0.0,12th grade,133.0,Portuguese,4th grade,4th grade,Unskilled Worker,Private Security,139.2,1.0,0.0,1.0,1.0,1.0,0.0,33.0,0.0,0.0,5.0,11.0,2.0,12.5,0.0,0.0,5.0,9.0,2.0,11.5,1.0,Gave up,68,Yes,
3557,single,0.0,1.0,Tourism,1.0,11th grade,133.1,Portuguese,4th grade,4th grade,Private Security,Engineer,119.3,1.0,0.0,0.0,1.0,1.0,0.0,25.0,0.0,0.0,6.0,7.0,6.0,11.166666666666666,0.0,0.0,6.0,11.0,4.0,11.8,0.0,Holding on,33,Yes,
2639,single,2.0,1.0,Management,1.0,12th grade,127.0,Portuguese,4th grade,6th grade,Unskilled Worker,Engineer,115.8,1.0,0.0,0.0,,1.0,0.0,18.0,0.0,0.0,5.0,5.0,5.0,13.4,0.0,0.0,5.0,6.0,5.0,12.2,0.0,Succeeded,10,Yes,
1307,single,0.0,1.0,Agronomy,1.0,Post-Graduation,150.0,Portuguese,12th grade,6th grade,Assembly Worker,Assembly Worker,150.0,0.0,0.0,0.0,1.0,0.0,1.0,23.0,0.0,7.0,12.0,14.0,12.0,14.384615384615383,0.0,5.0,10.0,12.0,10.0,13.3,0.0,Succeeded,50,Yes,
3820,single,0.0,1.0,Tourism,,12th grade,100.0,Portuguese,Bachelor degree,9th grade,Superior-level Professional,Private Security,115.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,Gave up,65,Yes,
3636,single,0.0,1.0,Nursing,1.0,Incomplete Bachelor's,141.0,Portuguese,4th grade,12th grade,Unskilled Worker,Administrative Staff,145.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,12.0,21.0,33.0,18.0,14.933333333333334,12.0,12.0,21.0,33.0,18.0,14.933333333333334,12.0,Succeeded,57,Yes,
1774,single,0.0,1.0,Agronomy,1.0,12th grade,140.0,Portuguese,9th grade,9th grade,Administrative Staff,Administrative Staff,140.0,1.0,0.0,0.0,1.0,1.0,0.0,25.0,0.0,0.0,6.0,14.0,5.0,11.666666666666666,0.0,0.0,6.0,11.0,4.0,12.0,0.0,Holding on,72,Yes,
1425,single,1.0,2.0,Equinculture,1.0,12th grade,140.0,Portuguese,9th grade,4th grade,Unskilled Worker,Unskilled Worker,129.5,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,5.0,10.0,4.0,13.5,1.0,0.0,5.0,5.0,5.0,13.4,0.0,Holding on,17,Yes,
3130,single,,1.0,Journalism and Communication,1.0,12th grade,121.0,Portuguese,12th grade,6th grade,Administrative Staff,Unskilled Worker,114.4,0.0,,0.0,1.0,0.0,1.0,18.0,0.0,0.0,6.0,6.0,6.0,12.666666666666666,0.0,0.0,6.0,6.0,6.0,12.833333333333334,0.0,Succeeded,66,Yes,
1858,single,0.0,1.0,Social Service,1.0,12th grade,150.0,Santomean,9th grade,12th grade,Unskilled Worker,Unskilled Worker,146.5,1.0,0.0,1.0,0.0,1.0,0.0,22.0,1.0,0.0,6.0,10.0,5.0,11.5,0.0,0.0,6.0,8.0,5.0,12.4,0.0,Succeeded,20,Yes,
3035,single,1.0,1.0,Veterinary Nursing,1.0,12th grade,139.0,Portuguese,Bachelor degree,Master degree,Scientist,Scientist,130.6,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,5.0,12.0,5.0,12.8,2.0,0.0,5.0,10.0,5.0,11.857142857142858,1.0,Succeeded,97,Yes,
3758,single,1.0,2.0,Nursing,1.0,12th grade,137.0,Portuguese,12th grade,Bachelor degree,Administrative Staff,Superior-level Professional,124.6,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,7.0,10.0,7.0,13.398,0.0,0.0,8.0,8.0,8.0,13.5425,0.0,Succeeded,22,Yes,
1845,single,1.0,6.0,Nursing,1.0,12th grade,133.0,Portuguese,12th grade,12th grade,Unskilled Worker,Unskilled Worker,119.7,1.0,1.0,1.0,1.0,1.0,0.0,19.0,0.0,2.0,7.0,8.0,,13.075,0.0,1.0,,11.0,8.0,12.36111111111111,0.0,Succeeded,73,Yes,
3069,single,0.0,1.0,Oral Hygiene,1.0,12th grade,140.0,Portuguese,4th grade,4th grade,Unskilled Worker,Assembly Worker,105.0,1.0,0.0,0.0,1.0,0.0,1.0,36.0,0.0,0.0,7.0,11.0,6.0,12.35,0.0,0.0,7.0,12.0,,12.5,0.0,Succeeded,13,Yes,
4039,single,1.0,3.0,Veterinary Nursing,1.0,12th grade,158.0,Portuguese,12th grade,9th grade,Unskilled Worker,Unskilled Worker,153.6,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,6.0,7.0,6.0,15.666666666666666,0.0,0.0,6.0,8.0,6.0,15.285714285714286,0.0,Succeeded,29,Yes,
147,single,1.0,4.0,Tourism,1.0,12th grade,132.0,Portuguese,11th grade,9th grade,Unskilled Worker,Unskilled Worker,124.7,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,Gave up,81,Yes,
4118,single,1.0,1.0,Nursing,1.0,12th grade,146.0,Portuguese,12th grade,4th grade,Unskilled Worker,Unskilled Worker,129.3,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,8.0,8.0,7.0,14.2,0.0,,8.0,8.0,7.0,14.2,0.0,Succeeded,30,Yes,
2604,single,1.0,5.0,Veterinary Nursing,1.0,12th grade,121.0,Portuguese,6th grade,4th grade,Unskilled Worker,Assembly Worker,114.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,5.0,12.0,0.0,0.0,4.0,0.0,5.0,8.0,0.0,0.0,1.0,Gave up,91,Yes,
1724,single,1.0,1.0,Journalism and Communication,1.0,12th grade,132.0,Portuguese,Bachelor degree,12th grade,Unskilled Worker,Unskilled Worker,126.4,1.0,1.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,6.0,9.0,6.0,11.166666666666666,0.0,0.0,6.0,11.0,5.0,12.4,0.0,Succeeded,86,Yes,
4019,single,2.0,2.0,Tourism,1.0,12th grade,132.0,Portuguese,6th grade,6th grade,Unskilled Worker,Assembly Worker,122.6,1.0,0.0,0.0,1.0,0.0,1.0,20.0,0.0,0.0,6.0,6.0,6.0,13.166666666666666,0.0,0.0,6.0,6.0,6.0,14.0,0.0,Succeeded,24,Yes,
580,single,1.0,4.0,Communication Design,1.0,12th grade,136.0,Portuguese,4th grade,4th grade,Unskilled Worker,Assembly Worker,136.7,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,6.0,4.0,13.5,0.0,0.0,6.0,8.0,6.0,13.625,0.0,Succeeded,27,Yes,
4126,single,0.0,1.0,Nursing,1.0,12th grade,121.0,Portuguese,6th grade,9th grade,Private Security,Private Security,115.4,1.0,0.0,0.0,1.0,0.0,1.0,24.0,0.0,0.0,8.0,8.0,7.0,11.971428571428572,0.0,0.0,8.0,8.0,7.0,11.971428571428572,0.0,Holding on,76,Yes,
1157,single,2.0,1.0,Tourism,1.0,12th grade,123.0,Portuguese,6th grade,4th grade,Unskilled Worker,Engineer,120.6,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,6.0,9.0,3.0,11.666666666666666,0.0,0.0,6.0,15.0,1.0,10.0,0.0,Gave up,2,Yes,
4356,single,1.0,2.0,Veterinary Nursing,1.0,12th grade,160.0,Portuguese,Master degree,9th grade,Scientist,Private Security,162.1,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,5.0,8.0,5.0,16.166666666666668,2.0,0.0,5.0,9.0,5.0,14.285714285714286,1.0,Succeeded,71,Yes,
819,single,2.0,2.0,Nursing,1.0,12th grade,132.0,Portuguese,9th grade,4th grade,Superior-level Professional,Private Security,125.4,1.0,0.0,,0.0,0.0,1.0,20.0,0.0,0.0,7.0,7.0,7.0,13.462857142857144,0.0,0.0,8.0,10.0,7.0,13.164285714285716,0.0,Holding on,3,Yes,
64,single,2.0,1.0,Communication Design,1.0,12th grade,127.0,Portuguese,12th grade,12th grade,Superior-level Professional,Administrative Staff,130.2,1.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,6.0,6.0,5.0,11.4,0.0,0.0,6.0,8.0,1.0,10.0,0.0,Holding on,59,Yes,
1378,single,1.0,1.0,Animation and Multimedia Design,1.0,12th grade,147.0,Portuguese,4th grade,9th grade,Engineer,Engineer,134.4,1.0,0.0,0.0,1.0,1.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,Succeeded,16,Yes,
4387,single,2.0,1.0,Advertising and Marketing Management,1.0,12th grade,118.0,Portuguese,4th grade,6th grade,Assembly Worker,Engineer,115.2,1.0,0.0,0.0,1.0,0.0,1.0,21.0,0.0,0.0,5.0,7.0,3.0,12.333333333333334,0.0,0.0,5.0,5.0,2.0,12.5,0.0,Gave up,63,Yes,
2242,married,0.0,1.0,Management (evening attendance),0.0,12th grade,130.0,Portuguese,4th grade,4th grade,Unskilled Worker,Unskilled Worker,127.8,0.0,0.0,0.0,1.0,1.0,0.0,37.0,0.0,,5.0,7.0,4.0,10.75,0.0,0.0,5.0,7.0,3.0,11.333333333333334,0.0,Holding on,80,Yes,
1736,single,0.0,1.0,Communication Design,1.0,12th grade - Technological specialization course,120.0,Portuguese,Bachelor degree,9th grade,Superior-level Professional,Assembly Worker,120.0,0.0,0.0,0.0,1.0,1.0,0.0,21.0,0.0,2.0,7.0,10.0,6.0,13.428571428571429,0.0,5.0,9.0,9.0,8.0,13.125,0.0,Succeeded,70,Yes,
846,single,1.0,1.0,Animation and Multimedia Design,1.0,12th grade,115.0,Portuguese,4th grade,4th grade,Unskilled Worker,Assembly Worker,129.0,1.0,0.0,1.0,0.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gave up,16,Yes,
3163,single,1.0,4.0,Nursing,1.0,12th grade,136.0,Portuguese,9th grade,6th grade,Unskilled Worker,Unskilled Worker,123.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,8.0,,7.0,14.328571428571427,0.0,0.0,8.0,8.0,7.0,14.328571428571427,0.0,Succeeded,4,Yes,
1531,divorced,0.0,,Agronomy,1.0,12th grade,133.1,Portuguese,9th grade,9th grade,Unskilled Worker,Administrative Staff,100.7,0.0,0.0,0.0,1.0,0.0,0.0,39.0,0.0,0.0,6.0,15.0,2.0,13.0,2.0,0.0,6.0,13.0,3.0,13.0,1.0,Holding on,60,Yes,
1544,single,0.0,1.0,Equinculture,1.0,Bachelor degree,133.1,Spanish,Post-Graduation,12th grade,Administrative Staff,Unskilled Worker,100.0,0.0,0.0,0.0,1.0,1.0,0.0,35.0,1.0,0.0,7.0,8.0,0.0,0.0,1.0,0.0,6.0,9.0,0.0,0.0,0.0,Gave up,6,Yes,
3014,single,2.0,1.0,Advertising and Marketing Management,1.0,12th grade,132.0,Portuguese,12th grade,12th grade,Superior-level Professional,Superior-level Professional,119.4,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,6.0,7.0,6.0,13.833333333333334,0.0,0.0,6.0,11.0,6.0,13.5,0.0,Succeeded,63,Yes,
1007,single,2.0,6.0,Nursing,1.0,12th grade,139.0,Portuguese,4th grade,4th grade,Unskilled Worker,Engineer,133.5,1.0,0.0,,1.0,0.0,1.0,18.0,0.0,0.0,,8.0,7.0,15.228571428571428,0.0,,8.0,8.0,7.0,15.228571428571428,0.0,Succeeded,50,Yes,
2161,single,1.0,4.0,Nursing,1.0,12th grade,142.0,Portuguese,12th grade,Bachelor degree,Politician/CEO,Scientist,133.0,0.0,0.0,0.0,1.0,0.0,1.0,20.0,0.0,0.0,8.0,8.0,7.0,14.565714285714288,0.0,0.0,8.0,8.0,7.0,14.565714285714288,0.0,Succeeded,12,Yes,
2154,single,0.0,1.0,Social Service,1.0,12th grade,133.1,Portuguese,12th grade,9th grade,Administrative Staff,Unskilled Worker,134.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,10.0,13.0,21.0,11.0,13.272727272727272,0.0,6.0,11.0,13.0,9.0,13.0,0.0,Succeeded,65,Yes,
694,single,0.0,1.0,Biofuel Production Technologies,1.0,12th grade,100.0,Brazilian,6th grade,4th grade,Unskilled Worker,Assembly Worker,100.0,0.0,0.0,1.0,0.0,1.0,0.0,35.0,1.0,0.0,,18.0,3.0,11.25,0.0,0.0,7.0,7.0,0.0,0.0,0.0,Gave up,70,Yes,
2972,single,0.0,1.0,Management (evening attendance),0.0,Bachelor degree,120.0,Portuguese,9th grade,12th grade,Unskilled Worker,Private Security,134.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,0.0,0.0,5.0,14.0,1.0,11.0,0.0,0.0,5.0,11.0,2.0,12.666666666666666,4.0,Gave up,75,Yes,
788,single,1.0,1.0,Nursing,1.0,12th grade,148.0,Portuguese,Bachelor degree,12th grade,Administrative Staff,Private Security,132.8,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,8.0,8.0,7.0,14.537142857142856,0.0,0.0,8.0,8.0,7.0,14.537142857142856,0.0,Succeeded,1,Yes,
3941,married,0.0,1.0,Management,1.0,12th grade,120.0,Portuguese,4th grade,4th grade,Private Security,Private Security,124.6,0.0,0.0,0.0,1.0,0.0,0.0,36.0,0.0,0.0,5.0,8.0,3.0,11.0,,0.0,5.0,12.0,,13.375,0.0,Holding on,31,Yes,
835,married,,1.0,Informatics Engineering,1.0,12th grade,110.0,Portuguese,4th grade,4th grade,Other,Private Security,150.0,1.0,0.0,0.0,1.0,1.0,0.0,46.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,,Gave up,90,Yes,
2643,single,2.0,5.0,Advertising and Marketing Management,1.0,12th grade,127.0,Portuguese,Bachelor degree,Master degree,Scientist,Scientist,122.8,0.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,6.0,6.0,3.0,12.333333333333334,0.0,0.0,6.0,9.0,0.0,0.0,0.0,Gave up,71,Yes,
3349,single,0.0,1.0,Agronomy,1.0,12th grade,133.1,Portuguese,6th grade,4th grade,Unskilled Worker,Administrative Staff,120.0,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,6.0,10.0,6.0,11.375,0.0,0.0,6.0,10.0,5.0,11.6,0.0,Succeeded,45,Yes,
3851,single,0.0,1.0,Management (evening attendance),0.0,12th grade,120.0,Portuguese,4th grade,9th grade,Unskilled Worker,Unskilled Worker,107.0,0.0,0.0,0.0,0.0,1.0,0.0,47.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,Gave up,4,Yes,
2825,single,1.0,5.0,Nursing,1.0,12th grade,125.0,Portuguese,Bachelor degree,9th grade,Administrative Staff,Assembly Worker,120.3,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,7.0,11.0,5.0,11.716666666666669,0.0,0.0,7.0,8.0,5.0,13.7,0.0,Holding on,89,Yes,
4098,single,0.0,1.0,Management (evening attendance),0.0,Bachelor degree,120.0,Portuguese,4th grade,4th grade,Unskilled Worker,Unskilled Worker,120.0,0.0,0.0,0.0,1.0,0.0,0.0,37.0,0.0,7.0,14.0,21.0,12.0,11.833333333333334,0.0,11.0,12.0,15.0,11.0,11.363636363636363,0.0,Succeeded,80,Yes,
4129,single,2.0,5.0,Veterinary Nursing,1.0,12th grade,118.0,Portuguese,6th grade,6th grade,Unskilled Worker,Unskilled Worker,112.4,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,12.0,22.0,6.0,15.307692307692308,0.0,,10.0,13.0,6.0,13.875,0.0,Succeeded,86,Yes,
